,股票代码,股票名称,板块名称
8244,600649,城投控股,住宅开发
8245,600748,上实发展,住宅开发
8246,000718,苏宁环球,住宅开发
8247,000517,荣安地产,住宅开发
8248,600675,中华企业,住宅开发
8249,600773,西藏城投,住宅开发
8250,000090,天健集团,住宅开发
8251,000609,中迪投资,住宅开发
8252,000006,深振业A,住宅开发
8253,600708,光明地产,住宅开发
8254,600510,黑牡丹,住宅开发
8255,600223,鲁商发展,住宅开发
8256,600322,天房发展,住宅开发
8257,000514,渝开发,住宅开发
8258,000918,嘉凯城,住宅开发
8259,600162,香江控股,住宅开发
8260,000011,深物业A,住宅开发
8261,002314,南山控股,住宅开发
8262,000797,中国武夷,住宅开发
8263,600622,光大嘉宝,住宅开发
8264,600683,京投发展,住宅开发
8265,600067,冠城大通,住宅开发
8266,600393,粤泰股份,住宅开发
8267,000620,新华联,住宅开发
8268,000863,三湘印象,住宅开发
8269,000926,福星股份,住宅开发
8270,000014,沙河股份,住宅开发
8271,002016,世荣兆业,住宅开发
8272,000667,美好置业,住宅开发
8273,600657,信达地产,住宅开发
8274,600048,保利发展,住宅开发
8275,600791,京能置业,住宅开发
8276,000965,天保基建,住宅开发
8277,000736,中交地产,住宅开发
8278,000656,金科股份,住宅开发
8279,600383,金地集团,住宅开发
8280,600376,首开股份,住宅开发
8281,600246,万通发展,住宅开发
8282,000809,ST新城,住宅开发
8283,000909,数源科技,住宅开发
8284,688290,景业智能,机器人
8285,300276,三丰智能,机器人
8286,301199,迈赫股份,机器人
8287,688255,凯尔达,机器人
8288,300853,申昊科技,机器人
8289,688090,瑞松科技,机器人
8290,002747,埃斯顿,机器人
8291,688165,埃夫特,机器人
8292,300024,机器人,机器人
8293,300607,拓斯达,机器人
8294,002527,新时达,机器人
8295,688017,绿的谐波,机器人
8296,603666,亿嘉和,机器人
8297,002698,博实股份,机器人
8298,688218,江苏北人,机器人
8299,600215,派斯林,机器人
8300,301112,信邦智能,机器人
8301,603416,信捷电气,机器人
8302,000584,哈工智能,机器人
8303,002979,雷赛智能,机器人
8304,300989,蕾奥规划,工程咨询服务
8305,300778,新城市,工程咨询服务
8306,300746,汉嘉设计,工程咨询服务
8307,300564,筑博设计,工程咨询服务
8308,603860,中公高科,工程咨询服务
8309,300500,启迪设计,工程咨询服务
8310,301027,华蓝集团,工程咨询服务
8311,301167,建研设计,工程咨询服务
8312,300732,设研院,工程咨询服务
8313,300844,山水比德,工程咨询服务
8314,300977,深圳瑞捷,工程咨询服务
8315,301136,招标股份,工程咨询服务
8316,301365,矩阵股份,工程咨询服务
8317,300826,测绘股份,工程咨询服务
8318,300675,建科院,工程咨询服务
8319,300983,尤安设计,工程咨询服务
8320,301024,霍普股份,工程咨询服务
8321,300284,苏交科,工程咨询服务
8322,003013,地铁设计,工程咨询服务
8323,301038,深水规院,工程咨询服务
8324,603017,中衡设计,工程咨询服务
8325,603357,设计总院,工程咨询服务
8326,603018,华设集团,工程咨询服务
8327,301058,中粮科工,工程咨询服务
8328,603458,勘设股份,工程咨询服务
8329,002949,华阳国际,工程咨询服务
8330,600629,华建集团,工程咨询服务
8331,430564,天润科技,工程咨询服务
8332,600667,太极实业,工程咨询服务
8333,833873,中设咨询,工程咨询服务
8334,836892,广咨国际,工程咨询服务
8335,833427,华维设计,工程咨询服务
8336,301091,深城交,工程咨询服务
8337,300668,杰恩设计,工程咨询服务
8338,300492,华图山鼎,工程咨询服务
8339,836149,旭杰科技,工程咨询服务
8340,300635,中达安,工程咨询服务
8341,002116,中国海诚,工程咨询服务
8342,000779,甘咨询,工程咨询服务
8343,002883,中设股份,工程咨询服务
8344,603909,建发合诚,工程咨询服务
8345,300489,光智科技,激光设备
8346,688167,炬光科技,激光设备
8347,300227,光韵达,激光设备
8348,000988,华工科技,激光设备
8349,688170,德龙激光,激光设备
8350,301021,英诺激光,激光设备
8351,300747,锐科激光,激光设备
8352,688025,杰普特,激光设备
8353,002008,大族激光,激光设备
8354,688518,联赢激光,激光设备
8355,688559,海目星,激光设备
8356,603025,大豪科技,工控设备
8357,688125,安达智能,工控设备
8358,300484,蓝海华腾,工控设备
8359,688777,中控技术,工控设备
8360,688395,正弦电气,工控设备
8361,605288,凯迪股份,工控设备
8362,603283,赛腾股份,工控设备
8363,688320,禾川科技,工控设备
8364,300278,华昌达,工控设备
8365,300124,汇川技术,工控设备
8366,300048,合康新能,工控设备
8367,688160,步科股份,工控设备
8368,603015,弘讯科技,工控设备
8369,603583,捷昌驱动,工控设备
8370,832885,星辰科技,工控设备
8371,301312,智立方,工控设备
8372,831305,海希通讯,工控设备
8373,002957,科瑞技术,工控设备
8374,430425,乐创技术,工控设备
8375,002975,博杰股份,工控设备
8376,002184,海得控制,工控设备
8377,603203,快克智能,工控设备
8378,001266,宏英智能,工控设备
8379,002334,英威腾,工控设备
8380,836260,中寰股份,工控设备
8381,688188,柏楚电子,工控设备
8382,688698,伟创电气,工控设备
8383,300802,矩子科技,其他自动化设备
8384,688400,凌云光,其他自动化设备
8385,688310,迈得医疗,其他自动化设备
8386,688686,奥普特,其他自动化设备
8387,688003,天准科技,其他自动化设备
8388,688312,燕麦科技,其他自动化设备
8389,688215,瑞晟智能,其他自动化设备
8390,300097,智云股份,其他自动化设备
8391,300400,劲拓股份,其他自动化设备
8392,688306,均普智能,其他自动化设备
8393,300486,东杰智能,其他自动化设备
8394,300461,田中精机,其他自动化设备
8395,301029,怡合达,其他自动化设备
8396,688097,博众精工,其他自动化设备
8397,300757,罗博特科,其他自动化设备
8398,300430,诚益通,其他自动化设备
8399,301200,大族数控,其他自动化设备
8400,871396,常辅股份,其他自动化设备
8401,835508,殷图网联,其他自动化设备
8402,605186,健麾信息,其他自动化设备
8403,603960,克来机电,其他自动化设备
8404,688329,艾隆科技,其他自动化设备
8405,001223,欧克科技,其他自动化设备
8406,300842,帝科股份,光伏设备
8407,300724,捷佳伟创,光伏设备
8408,300316,晶盛机电,光伏设备
8409,688147,微导纳米,光伏设备
8410,688516,奥特维,光伏设备
8411,688223,晶科能源,光伏设备
8412,836414,欧普泰,光伏设备
8413,688408,中信博,光伏设备
8414,688390,固德威,光伏设备
8415,002129,TCL中环,光伏设备
8416,603396,金辰股份,光伏设备
8417,835368,连城数控,光伏设备
8418,300393,中来股份,光伏设备
8419,600732,爱旭股份,光伏设备
8420,301278,快可电子,光伏设备
8421,835985,海泰新能,光伏设备
8422,001269,欧晶科技,光伏设备
8423,002459,晶澳科技,光伏设备
8424,688303,大全能源,光伏设备
8425,688560,明冠新材,光伏设备
8426,601865,福莱特,光伏设备
8427,688503,聚和材料,光伏设备
8428,301168,通灵股份,光伏设备
8429,600438,通威股份,光伏设备
8430,688598,金博股份,光伏设备
8431,300080,易成新能,光伏设备
8432,002610,爱康科技,光伏设备
8433,688556,高测股份,光伏设备
8434,839167,同享科技,光伏设备
8435,603806,福斯特,光伏设备
8436,300274,阳光电源,光伏设备
8437,600151,航天机电,光伏设备
8438,603212,赛伍技术,光伏设备
8439,002865,钧达股份,光伏设备
8440,002506,协鑫集成,光伏设备
8441,834770,艾能聚,光伏设备
8442,002623,亚玛顿,光伏设备
8443,002218,拓日新能,光伏设备
8444,300118,东方日升,光伏设备
8445,300751,迈为股份,光伏设备
8446,600876,凯盛新能,光伏设备
8447,688599,天合光能,光伏设备
8448,300827,上能电气,光伏设备
8449,300776,帝尔激光,光伏设备
8450,600207,安彩高科,光伏设备
8451,003022,联泓新科,光伏设备
8452,301266,宇邦新材,光伏设备
8453,601012,隆基绿能,光伏设备
8454,603185,上机数控,光伏设备
8455,000821,京山轻机,光伏设备
8456,600537,亿晶光电,光伏设备
8457,603628,清源股份,光伏设备
8458,688680,海优新材,光伏设备
8459,300763,锦浪科技,光伏设备
8460,300125,聆达股份,光伏设备
8461,688348,昱能科技,光伏设备
8462,688032,禾迈股份,光伏设备
8463,300690,双一科技,风电设备
8464,603218,日月股份,风电设备
8465,301040,中环海陆,风电设备
8466,301063,海锅股份,风电设备
8467,603507,振江股份,风电设备
8468,600458,时代新材,风电设备
8469,301155,海力风电,风电设备
8470,601218,吉鑫科技,风电设备
8471,301163,宏德股份,风电设备
8472,601615,明阳智能,风电设备
8473,002202,金风科技,风电设备
8474,300443,金雷股份,风电设备
8475,300185,通裕重工,风电设备
8476,688660,电气风电,风电设备
8477,300772,运达股份,风电设备
8478,300569,天能重工,风电设备
8479,688349,三一重能,风电设备
8480,603985,恒润股份,风电设备
8481,603063,禾望电气,风电设备
8482,002531,天顺风能,风电设备
8483,300129,泰胜风能,风电设备
8484,002487,大金重工,风电设备
8485,300850,新强联,风电设备
8486,301157,华塑科技,其他电源设备
8487,300820,英杰电气,其他电源设备
8488,002255,海陆重工,其他电源设备
8489,300153,科泰电源,其他电源设备
8490,300376,易事特,其他电源设备
8491,300870,欧陆通,其他电源设备
8492,601727,上海电气,其他电源设备
8493,300491,通合科技,其他电源设备
8494,300713,英可瑞,其他电源设备
8495,600875,东方电气,其他电源设备
8496,600405,动力源,其他电源设备
8497,002851,麦格米特,其他电源设备
8498,002534,西子洁能,其他电源设备
8499,002227,奥特迅,其他电源设备
8500,832110,雷特科技,其他电源设备
8501,002630,华西能源,其他电源设备
8502,002364,中恒电气,其他电源设备
8503,002665,首航高科,其他电源设备
8504,300105,龙源技术,其他电源设备
8505,002366,*ST海核,其他电源设备
8506,600482,中国动力,其他电源设备
8507,300593,新雷能,其他电源设备
8508,300693,盛弘股份,其他电源设备
8509,002518,科士达,其他电源设备
8510,688551,科威尔,其他电源设备
8511,002335,科华数据,其他电源设备
8512,688981,中芯国际,集成电路制造
8513,688396,华润微,集成电路制造
8514,300456,赛微电子,集成电路制造
8515,688216,气派科技,集成电路封测
8516,688403,汇成股份,集成电路封测
8517,688135,利扬芯片,集成电路封测
8518,600584,长电科技,集成电路封测
8519,688362,甬矽电子,集成电路封测
8520,002156,通富微电,集成电路封测
8521,430139,华岭股份,集成电路封测
8522,603005,晶方科技,集成电路封测
8523,002185,华天科技,集成电路封测
8524,002077,大港股份,集成电路封测
8525,688372,伟测科技,集成电路封测
8526,603061,金海通,半导体设备
8527,688037,芯源微,半导体设备
8528,002371,北方华创,半导体设备
8529,300812,易天股份,半导体设备
8530,688072,拓荆科技,半导体设备
8531,688120,华海清科,半导体设备
8532,301297,富乐德,半导体设备
8533,003043,华亚智能,半导体设备
8534,688082,盛美上海,半导体设备
8535,688200,华峰测控,半导体设备
8536,688409,富创精密,半导体设备
8537,688419,耐科装备,半导体设备
8538,603690,至纯科技,半导体设备
8539,300604,长川科技,半导体设备
8540,688012,中微公司,半导体设备
8541,301369,联动科技,半导体设备
8542,002351,漫步者,品牌消费电子
8543,301189,奥尼电子,品牌消费电子
8544,300866,安克创新,品牌消费电子
8545,002888,惠威科技,品牌消费电子
8546,002841,视源股份,品牌消费电子
8547,002045,国光电器,品牌消费电子
8548,688036,传音控股,品牌消费电子
8549,688007,光峰科技,品牌消费电子
8550,300037,新宙邦,电池
8551,688116,天奈科技,电池
8552,301222,浙江恒威,电池
8553,002850,科达利,电池
8554,688772,珠海冠宇,电池
8555,002733,雄韬股份,电池
8556,300919,中伟股份,电池
8557,002709,天赐材料,电池
8558,002074,国轩高科,电池
8559,002812,恩捷股份,电池
8560,688155,先惠技术,电池
8561,688184,帕瓦股份,电池
8562,603659,璞泰来,电池
8563,300568,星源材质,电池
8564,300457,赢合科技,电池
8565,300409,道氏技术,电池
8566,300410,正业科技,电池
8567,301238,瑞泰新材,电池
8568,601311,骆驼股份,电池
8569,873152,天宏锂电,电池
8570,605378,野马电池,电池
8571,301121,紫建电子,电池
8572,300619,金银河,电池
8573,688392,骄成超声,电池
8574,688148,芳源股份,电池
8575,002340,格林美,电池
8576,301152,天力锂能,电池
8577,300769,德方纳米,电池
8578,688353,华盛锂电,电池
8579,301150,中一科技,电池
8580,002125,湘潭电化,电池
8581,835185,贝特瑞,电池
8582,300953,震裕科技,电池
8583,600847,万里股份,电池
8584,688339,亿华通,电池
8585,300035,中科电气,电池
8586,688345,博力威,电池
8587,000049,德赛电池,电池
8588,301358,湖南裕能,电池
8589,600884,杉杉股份,电池
8590,688778,厦钨新能,电池
8591,300173,福能东方,电池
8592,835237,力佳科技,电池
8593,688275,万润新能,电池
8594,300750,宁德时代,电池
8595,300073,当升科技,电池
8596,300340,科恒股份,电池
8597,603031,安孚科技,电池
8598,600110,诺德股份,电池
8599,300438,鹏辉能源,电池
8600,002324,普利特,电池
8601,688499,利元亨,电池
8602,603032,德新科技,电池
8603,300450,先导智能,电池
8604,002245,蔚蓝锂芯,电池
8605,688005,容百科技,电池
8606,836239,长虹能源,电池
8607,688567,孚能科技,电池
8608,688779,长远锂科,电池
8609,300890,翔丰华,电池
8610,000009,中国宝安,电池
8611,300116,保力新,电池
8612,001283,豪鹏科技,电池
8613,688819,天能股份,电池
8614,688388,嘉元科技,电池
8615,600152,维科技术,电池
8616,688707,振华新材,电池
8617,688733,壹石通,电池
8618,600241,ST时万,电池
8619,002805,丰元股份,电池
8620,002580,圣阳股份,电池
8621,600478,科力远,电池
8622,833523,德瑞锂电,电池
8623,300648,星云股份,电池
8624,688006,杭可科技,电池
8625,001301,尚太科技,电池
8626,301349,信德新材,电池
8627,002759,天际股份,电池
8628,300014,亿纬锂能,电池
8629,301327,华宝新能,电池
8630,300068,南都电源,电池
8631,300207,欣旺达,电池
8632,688063,派能科技,电池
8633,603026,胜华新材,电池
8634,688486,龙迅股份,集成电路设计
8635,688525,佰维存储,集成电路设计
8636,688508,芯朋微,集成电路设计
8637,688381,帝奥微,集成电路设计
8638,688099,晶晨股份,集成电路设计
8639,688052,纳芯微,集成电路设计
