总市值,流通市值,行业,上市时间,股票代码,股票简称,总股本,流通股
9638223999.300001,9548918802.0,非金属材料,20070420,002130,沃尔核材,1259898562.0,1248224680.0
11599065876.29,10667374120.11,电子元件,20170407,002859,洁美科技,434259299.0,399377541.0
2277120000.0,1094919404.37,电子元件,20200824,300868,杰美特,128000000.0,61546903.0
2604272783.18,1783150138.2,光学光电子,20170503,300650,太龙股份,218296126.0,149467740.0
5847607165.86,4314551955.12,电子元件,20170519,300656,民德电子,156940611.0,115795812.0
7325147419.200001,5470328594.64,半导体,19961217,000670,盈方微,816627360.0,609847112.0
14956503304.6,14937029607.5,电子元件,19970130,000062,深圳华强,1045909322.0,1044547525.0
6220124259.58,5650828454.809999,贸易行业,20110222,300184,力源信息,1154011922.0,1048391179.0
7973178903.25,7076269893.0,航运港口,19960909,600751,海航科技,2899337783.0,2573189052.0
4379363808.0,4217530147.36,电子元件,20070821,002161,远 望 谷,739757400.0,712420633.0
4011559469.6,2918698757.2,商业百货,19970226,000701,厦门信达,565008376.0,411084332.0
5482800000.0,5482800000.0,电子元件,20160602,300516,久之洋,180000000.0,180000000.0
2005616239.68,1977377408.64,通信服务,20180109,300736,百邦科技,130065904.0,128234592.0
8780433528.96,5440901005.44,电网设备,20210715,301031,中熔电气,66277427.0,41069603.0
6045312000.0,6045312000.0,电子元件,20001129,600288,大恒科技,436800000.0,436800000.0
8117216706.579999,8117216706.579999,电子元件,20150610,300475,香农芯创,457565767.0,457565767.0
4138560000.0,1034640000.0,电子元件,20221031,001298,好上好,96000000.0,24000000.0
4767220853.55,4013602767.4500003,电子元件,20170515,002869,金溢科技,179556341.0,151171479.0
9042411975.720001,8743577281.880001,消费电子,20151222,002782,可立克,490369413.0,474163627.0
6312161919.0,4836650665.559999,消费电子,20170627,002885,京泉华,181436100.0,139024164.0
7728112584.66,3663060413.76,电子元件,20141104,002724,海洋王,779829726.0,369632736.0
7133696050.55,6959135039.0,电子元件,20021120,600353,旭光电子,592007971.0,577521580.0
3665775222.0,3489467009.6,电子元件,20100413,002388,新亚制程,507725100.0,483305680.0
6019238455.36,1443202759.44,电子元件,20220908,301328,维峰电子,73262396.0,17565759.0
5114972947.700001,4779826431.38,电子元件,20171229,002922,伊戈尔,301946455.0,282162127.0
9918215607.800001,6673237307.8,电子元件,20210722,688800,瑞可达,113157052.0,76135052.0
4093037110.4,3925054404.9500003,电子元件,20140912,002729,好利科技,182969920.0,175460635.0
2084880000.0,1374531600.0,通用设备,20210415,300971,博亚精工,84000000.0,55380000.0
7021124627.22,4520400674.400001,专用设备,20150702,300480,光力科技,351407639.0,226246280.0
9534945289.5,7358331783.700001,专用设备,20200820,688596,正帆科技,274782285.0,212055671.0
5444124284.4800005,3547261229.82,专用设备,20200903,688378,奥来德,102661216.0,66891594.0
3622923720.0,3611958720.0,专用设备,20151223,002786,银宝山新,495612000.0,494112000.0
4370000000.0,1017404827.5,专用设备,20220816,301338,凯格精机,76000000.0,17693997.0
2751155769.12,1954905653.03,专用设备,20210629,301013,利和兴,233743056.0,166092239.0
3240419000.0,2083075630.0,专用设备,20210506,688113,联测科技,63700000.0,40949000.0
1771073592.6299999,1771073592.6299999,专用设备,20200319,300823,建科机械,93559091.0,93559091.0
10216947469.28,10216947469.28,工程机械,20080116,002204,大连重工,1931370032.0,1931370032.0
13607673484.32,3194312678.46,专用设备,20230208,301260,格力博,486161968.0,114123354.0
2458026505.72,2028288304.0,专用设备,20170321,603656,泰禾智能,184259858.0,152045600.0
27201008059.88,27201008059.88,工程机械,20150325,603338,浙江鼎力,506347879.0,506347879.0
5286191878.35,3648253768.68,专用设备,20100806,300099,精准信息,737265255.0,508822004.0
3864963170.52,3201436172.14,专用设备,20120308,300293,蓝英装备,338438106.0,280335917.0
4900480008.059999,3371292244.32,专用设备,20210906,688121,卓然股份,202666667.0,139424824.0
1909160700.0,830321850.0,专用设备,20210121,300931,通用电梯,240146000.0,104443000.0
7854475268.99,7774179185.93,专用设备,20150529,603901,永创智能,488158811.0,483168377.0
5280000000.0,1320000000.0,专用设备,20220920,001332,锡装股份,80000000.0,20000000.0
6295116420.0,6295116420.0,专用设备,20190722,688022,瀚川智能,108536490.0,108536490.0
27696920818.77,18605273163.239998,专用设备,20100205,002353,杰瑞股份,1026952941.0,689850692.0
1651396524.44,997112090.39,专用设备,20200528,300836,佰奥智能,64032436.0,38662741.0
2493281982.2400002,2136794132.88,采掘行业,20100520,300084,海默科技,384765738.0,329752181.0
8926012950.0,2231529700.0,专用设备,20200520,300833,浩洋股份,84327000.0,21082000.0
2105419200.0,1249854023.7,专用设备,20210309,688328,深科达,81040000.0,48108315.0
6981893124.48,6883538244.48,装修装饰,20170420,603081,大丰实业,409735512.0,403963512.0
3164400000.0,791100000.0,专用设备,20211215,301138,华研精机,120000000.0,30000000.0
2731500000.0,1092600000.0,专用设备,20210303,300950,德固特,150000000.0,60000000.0
2278358136.18,569589536.18,专用设备,20210907,301056,森赫股份,266786667.0,66696667.0
3638751466.14,1177759366.14,专用设备,20210324,688633,星球石墨,73943334.0,23933334.0
1940804349.9999998,609101287.02,专用设备,20210901,301053,远信工业,81752500.0,25657173.0
2913561139.86,2893828012.9700003,专用设备,20091030,300004,南风股份,479993598.0,476742671.0
13538830016.0,4017886309.2000003,专用设备,20210428,688383,新益昌,102133600.0,30309945.0
9895936000.0,5699296296.96,专用设备,20210401,688630,芯碁微装,120800000.0,69571488.0
1573714847.25,1346633687.75,环保行业,20110426,300210,森远股份,484219953.0,414348827.0
3234729819.0899997,2186358130.77,专用设备,20160823,300540,蜀道装备,160691993.0,108611929.0
2705165474.8999996,1397407556.9299998,专用设备,20220117,301158,德石股份,150370510.0,77676907.0
2890357249.77,1921368653.01,专用设备,20141231,300411,金盾股份,406520007.0,270234691.0
3355826177.25,1811852795.25,专用设备,20200114,300813,泰林生物,83167935.0,44903415.0
7121241645.75,6563045058.599999,工程机械,20061222,002097,山河智能,1087212465.0,1001991612.0
8850460000.0,8850460000.0,专用设备,20191105,688128,中国电研,404500000.0,404500000.0
1954400000.0000002,1954400000.0000002,专用设备,20160812,603159,上海亚虹,140000000.0,140000000.0
3157336553.6000004,3017380553.6000004,专用设备,20141009,002730,电光科技,362079880.0,346029880.0
3412467036.0,853122036.0,通用设备,20230222,001225,和泰机电,64666800.0,16166800.0
15506337785.76,12056250990.960001,专用设备,20190809,002960,青鸟消防,564277212.0,438728202.0
10160709980.64,6430368423.78,专用设备,20101222,300151,昌红科技,502507912.0,318020199.0
1787422699.9999998,1379581262.55,专用设备,20170802,002890,弘宇股份,93338000.0,72040797.0
1371000000.0,1350550328.52,专用设备,20161025,002816,和科达,100000000.0,98508412.0
4525074730.7,4525074730.7,专用设备,20190222,603956,威派格,508435363.0,508435363.0
3357684132.5,2667169989.15,专用设备,20160526,300512,中亚股份,410977250.0,326458995.0
4722277744.8,4669178534.349999,专用设备,20120329,300307,慈星股份,780541776.0,771765047.0
1912095600.0,1449124039.5,专用设备,20160930,300549,优德精密,133340000.0,101054675.0
17046493917.63,15959830405.21,专用设备,20190722,688001,华兴源创,440591727.0,412505309.0
21072000000.0,14049348414.84,专用设备,20110628,002595,豪迈科技,800000000.0,533384526.0
9905494710.88,9817848788.58,专用设备,20170119,603337,杰克股份,486039976.0,481739391.0
3227840000.0,1406876072.0,通用设备,20210615,605259,绿田机械,88000000.0,38355400.0
1694757731.9799998,771018064.62,专用设备,20210319,688092,爱科科技,59298731.0,26977539.0
6483515417.21,6224561595.2,专用设备,19981126,000852,石化机械,941003689.0,903419680.0
3028800000.0,731403634.68,塑料制品,20220914,301161,唯万密封,120000000.0,28977957.0
7019228319.76,6816113015.76,专用设备,20061018,002073,软控股份,969506674.0,941452074.0
2956358327.34,739097055.0,专用设备,20221205,001256,炜冈科技,142612558.0,35653500.0
2222509589.7599998,819883009.92,专用设备,20211110,301128,强瑞技术,73886622.0,27256749.0
3135645928.9500003,1109175295.5,通用设备,20210512,300988,津荣天宇,140297357.0,49627530.0
9377389020.0,9377389020.0,专用设备,20170524,603855,华荣股份,337559000.0,337559000.0
3082240000.0,1132347311.1999998,专用设备,20201109,688529,豪森股份,128000000.0,47024390.0
565125000.0,187714073.25,专用设备,20160906,838810,春光药装,68500000.0,22753221.0
4114473913.1,4114473913.1,专用设备,20170125,603966,法兰泰克,300326563.0,300326563.0
2465170800.0,2465170800.0,专用设备,20020108,600520,文一科技,158430000.0,158430000.0
13925120000.0,8452293365.999999,专用设备,20210615,688700,东威科技,147200000.0,89347710.0
2222047248.4,2222047248.4,专用设备,20170516,603488,展鹏科技,291990440.0,291990440.0
2056167962.42,1914516168.73,专用设备,20170629,300669,沪宁股份,192705526.0,179429819.0
13441683364.32,13441683364.32,工程机械,19961009,600761,安徽合力,740180802.0,740180802.0
2941741724.67,2792198092.86,专用设备,20141231,300412,迦南科技,497756637.0,472453146.0
2828227538.08,2093932379.08,专用设备,20110329,300195,长荣股份,423387356.0,313462931.0
1959204000.0,1618680113.47,专用设备,20160425,300509,新美星,296400000.0,244883527.0
1916500000.0,479125000.0,专用设备,20221230,301105,鸿铭股份,50000000.0,12500000.0
2873860742.17,718465192.1700001,专用设备,20221108,603280,南方路机,108406667.0,27101667.0
2253380000.0,2253380000.0,专用设备,20170915,603321,梅轮电梯,307000000.0,307000000.0
9705247681.130001,9704369398.130001,专用设备,20140129,300382,斯莱克,626549237.0,626492537.0
682624800.0,229005596.82,专用设备,20151127,834475,三友科技,102960000.0,34540814.0
2983008000.0,2983008000.0,专用设备,20180122,603895,天永智能,108080000.0,108080000.0
2657477722.5,2657477722.5,专用设备,20161209,603036,如通股份,206006025.0,206006025.0
1873427000.0,1873427000.0,专用设备,20180124,603356,华菱精工,133340000.0,133340000.0
3815440667.9999995,2510341605.5,专用设备,19940311,600843,上工申贝,713166480.0,469222730.0
3199703384.0,2875103384.0,专用设备,20171031,603289,泰瑞机器,295721200.0,265721200.0
3863750800.0,3774800800.0,专用设备,20150320,603012,创力集团,651560000.0,636560000.0
1200838800.0,372564822.0,专用设备,20151125,834014,特瑞斯,96920000.0,30069800.0
10919288400.0,10919288400.0,专用设备,20040625,002006,精功科技,455160000.0,455160000.0
2013440016.0,1077554376.0,通用设备,20211019,301079,邵阳液压,83893334.0,44898099.0
654973428.0,282512475.71999997,专用设备,20160425,836942,恒立钻具,61327100.0,26452479.0
4420429200.0,1784392527.5,专用设备,20201029,300902,国安达,127980000.0,51661625.0
6139433250.0,2129322629.1000001,专用设备,20211110,688162,巨一科技,137347500.0,47635853.0
6168997230.0,3483269730.0,专用设备,20200708,688377,迪威尔,194667000.0,109917000.0
2916000000.0,765534375.0,专用设备,20210128,003036,泰坦股份,216000000.0,56706250.0
2636800000.0,916410364.0,工程机械,20211101,001288,运机集团,160000000.0,55607425.0
4186000000.0000005,4186000000.0000005,专用设备,20101224,002529,海源复材,260000000.0,260000000.0
7398571479.040001,4453637714.400001,专用设备,20161228,002833,弘亚数控,424230016.0,255369135.0
2092940000.0000002,2092940000.0000002,专用设备,19980813,000856,冀东装备,227000000.0,227000000.0
3809772755.88,3793397612.1000004,工程机械,20110407,300201,*ST海伦,1040921518.0,1036447435.0
451363329.3,287954161.8,专用设备,20150127,831856,浩淼科技,79186549.0,50518274.0
720141962.1,436801400.70000005,专用设备,20151019,833781,瑞奇智造,117096254.0,71024618.0
532152000.00000006,204659392.05,通用设备,20170124,870508,丰安股份,62240000.0,23936771.0
534769000.0,164509000.0,工程机械,20190402,873223,荣亿精密,157285000.0,48385000.0
9698906831.960001,8725054601.36,专用设备,20150123,300415,伊之密,468772684.0,421703944.0
2897624583.06,2387965645.02,小金属,20040512,600980,北矿科技,189263526.0,155974242.0
14307839225.6,11560162468.0,非金属材料,20010118,600330,天通股份,1233434416.0,996565730.0
3806911499.9999995,873460435.05,专用设备,20221209,688420,美腾科技,88430000.0,20289441.0
6591221272.0199995,4334883914.48,专用设备,20100312,002367,康力电梯,797968677.0,524804348.0
705668349.12,414468350.24,工程机械,20151229,835174,五新隧装,90008718.0,52865861.0
3190301250.0,1446399939.6,工程机械,20151214,834599,同力股份,452525000.0,205163112.0
935247275.0,509876578.93,软件开发,20150127,831832,科达自控,76722500.0,41827447.0
2333404340.6,2213105329.84,专用设备,20111229,300281,金明精机,418923580.0,397325912.0
4247111558.04,3370082736.87,通用设备,20100728,300095,华伍股份,420090164.0,333341517.0
1161780000.0,323630292.0,专用设备,20160809,838670,恒进感应,67000000.0,18663800.0
5534763664.0,4502708366.82,专用设备,20110830,002611,东方精工,1240978400.0,1009575867.0
21020730468.99,13254770667.390001,专用设备,20001221,600320,振华重工,5268353501.0,3321997661.0
2766000000.0,649028927.46,通用设备,20220413,301279,金道科技,100000000.0,23464531.0
9653496387.22,9653496387.22,专用设备,20141009,603169,兰石重装,1306291798.0,1306291798.0
4405752888.0,4348019501.099999,专用设备,20101210,002523,天桥起重,1416640800.0,1398077010.0
2276779930.16,1621334850.52,专用设备,20110111,002535,ST林重,801683074.0,570892553.0
2126309111.52,2126309111.52,纺织服装,20000602,600232,金鹰股份,364718544.0,364718544.0
24947791583.0,12222102619.21,专用设备,20120731,002690,美亚光电,882482900.0,432334723.0
1999200000.0,1995029527.68,专用设备,20120731,002691,冀凯股份,340000000.0,339290736.0
5382972905.8,5382972905.8,专用设备,20031203,600545,卓郎智能,1895412995.0,1895412995.0
5126050718.400001,4815764346.56,专用设备,20100929,002483,润邦股份,942288735.0,885250799.0
23596936642.8,20050176314.8,汽车零部件,20100803,601717,郑煤机,1782245970.0,1514363770.0
5708187713.4,5077391680.08,专用设备,20070126,002111,威海广泰,534474505.0,475411206.0
3184411207.5,3179623362.91,专用设备,20100115,002337,赛象科技,588615750.0,587730751.0
2343642256.2000003,1524842260.2,旅游酒店,20181228,300756,金马游乐,141609804.0,92135484.0
8497378008.0,6461166600.0,专用设备,19980904,600169,太原重工,3371975400.0,2563955000.0
2531893008.0,2119009551.1999998,专用设备,20170324,002774,快意电梯,336687900.0,281783185.0
824656675.0,440193776.25,通用设备,20140714,830839,万通液压,119342500.0,63703875.0
481650000.00000006,224819656.88000003,工程机械,20170405,871245,威博液压,48750000.0,22755026.0
5331408721.610001,3314442766.78,工程机械,20171106,300718,长盛轴承,298010549.0,185267902.0
3397680000.0,962673426.0,专用设备,20200415,603095,越剑智能,132000000.0,37399900.0
13571750617.16,10702312061.0,专用设备,19940224,600835,上海机电,1022739308.0,806504300.0
6483999588.3,6483999588.3,专用设备,19960328,600894,广日股份,859946895.0,859946895.0
2010373126.3600001,2010373126.3600001,专用设备,20040219,600444,国机通用,146421932.0,146421932.0
12936862160.43,9367814238.119999,工程机械,19931118,000528,柳    工,1951261261.0,1412943324.0
